,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,R2 Accuracy,,,,,,,,,,,,,,,,,,,,,,R2 Accuracy,,,,,,,MSE Results,,,,,,,,,,,,,,,,,,,,,MSE Results,,,,,,,,RMSE Results,,,,,,,,,,,,,,,,,,,,,,RMSE Results,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Model (3 Years),Training City,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Testing City,R2 Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [R2],Same-City Score,Testing on all Cities [R2],Same-City Score,,,,,Model (3 Years),Training City,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Testing City,MSE Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [MSE],Same-City Score,Testing on all Cities [MSE],Same-City Score,,,,,Model (Regression),Training City,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Testing City,Mean,STDev,Avg of Means,Avg of STDev,,Training City,Same-City Testing [RMSE],Same-City Score,Testing on all Cities [RMSE],Same-City Score,,
,,LSTM,"Huron, CA","Amherst, MA",0.135868971,0.163926696,"Davis, CA",-0.453557049,0.048802847,"Huron, CA",0.844589366,0.013075982,"Santa Barbara, CA",0.624079881,0.014567869,"La Jolla, CA",0.775816824,0.037556108,0.385359599,0.035606489,,,,,,,,,,,LSTM,"Huron, CA","Amherst, MA",0.137323,0.024673,"Davis, CA",1.4587656,0.0133147,"Huron, CA",0.0060047,0.0003421,"Santa Barbara, CA",0.01760981,0.00087446,"La Jolla, CA",0.0084750,0.0009050,0.325635582,0.008021774,,,,,,,,,,,LSTM,"Huron, CA","Amherst, MA",#REF!,#REF!,"Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,0.5053616,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,
,,GRU,"Huron, CA","Amherst, MA",0.894338824,0.019661567,"Davis, CA",0.894338824,0.019661567,"Huron, CA",0.894338824,0.019661567,"Santa Barbara, CA",0.894338824,0.019661567,"La Jolla, CA",0.894338824,0.019661567,0.894338824,0.019661567,,,,,,,,,,,GRU,"Huron, CA","Amherst, MA",0.125271,0.004121,"Davis, CA",1.4729144,0.0181646,"Huron, CA",0.0055686,0.0001814,"Santa Barbara, CA",0.01813106,0.00086622,"La Jolla, CA",0.0099798,0.0010256,0.326372961,0.004871799,,,,,,,,,,,GRU,"Huron, CA","Amherst, MA",#REF!,#REF!,"Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,
,,Linear,"Santa Barbara, CA","Amherst, MA",-0.692708179,0.054294847,"Davis, CA",-2.328643409,0.084600761,"Huron, CA",0.735305152,0.01866559,"Santa Barbara, CA",0.725010324,0.001300235,"La Jolla, CA",0.400360943,0.019575483,-0.232135034,0.035687383,,,,,,,,,,,Linear,"Santa Barbara, CA","Amherst, MA",0.531059,0.062412,"Davis, CA",2.7189693,0.0227360,"Huron, CA",0.0127678,0.0008046,"Santa Barbara, CA",0.01533228,0.00033491,"La Jolla, CA",0.0239606,0.0010295,0.660417732,0.017463452,,,,,,,,,,,Linear,"Santa Barbara, CA","Amherst, MA",0.72791542,0.04238669,"Davis, CA",1.64892011,0.00690081,"Huron, CA",0.1129577,0.0035477,"Santa Barbara, CA",0.1238187,0.0013505,"La Jolla, CA",0.1547686,0.0033128,0.553676107,0.011499689,,,,,,,,
,,Ridge,"Santa Barbara, CA","Amherst, MA",-0.142744094,0.02365579,"Davis, CA",-2.398269927,0.089586357,"Huron, CA",0.81425727,0.009555613,"Santa Barbara, CA",0.724953665,0.001377858,"La Jolla, CA",0.443663849,0.020696846,-0.111627847,0.028974493,,,,,,,,,,,Ridge,"Santa Barbara, CA","Amherst, MA",0.540915,0.064067,"Davis, CA",2.7135434,0.0228985,"Huron, CA",0.0130112,0.0008306,"Santa Barbara, CA",0.01532849,0.00033461,"La Jolla, CA",0.0239698,0.0010378,0.661353560,0.017833673,,,,,,,,,,,Ridge,"Santa Barbara, CA","Amherst, MA",0.73462687,0.04309794,"Davis, CA",1.64727385,0.00695707,"Huron, CA",0.1140283,0.0036273,"Santa Barbara, CA",0.1238034,0.0013494,"La Jolla, CA",0.1547977,0.0033376,0.554906019,0.011673871,,,,,,,,
,,Linear SGD Regressor,"Santa Barbara, CA","Amherst, MA",0.42953807,0.01891288,"Davis, CA",0.816725008,0.007823808,"Huron, CA",0.857898641,0.004936168,"Santa Barbara, CA",0.668053226,0.003455602,"La Jolla, CA",0.474132911,0.030378711,0.649269571,0.013101434,,,,,,,,,,,Linear SGD Regressor,"Santa Barbara, CA","Amherst, MA",0.879821,0.104442,"Davis, CA",2.6997363,0.0403364,"Huron, CA",0.0161468,0.0019091,"Santa Barbara, CA",0.01688554,0.00023667,"La Jolla, CA",0.0306660,0.0020711,0.728651100,0.029798963,,,,,,,,,,,Linear SGD Regressor,"Santa Barbara, CA","Amherst, MA",0.93691326,0.05496947,"Davis, CA",1.64305694,0.01225585,"Huron, CA",0.1269176,0.0076243,"Santa Barbara, CA",0.1299422,0.0009090,"La Jolla, CA",0.1750497,0.0059509,0.602375945,0.016341904,,,,,,,,
,,Partial Least Squares,"Santa Barbara, CA","Amherst, MA",-0.691659782,0.055335586,"Davis, CA",-2.327689785,0.08271469,"Huron, CA",0.723917631,0.022317665,"Santa Barbara, CA",0.725034077,0.001105368,"La Jolla, CA",0.39849181,0.01956205,-0.23438121,0.036207072,,,,,,,,,,,Partial Least Squares,"Santa Barbara, CA","Amherst, MA",0.533861,0.074056,"Davis, CA",2.7154096,0.0272089,"Huron, CA",0.0134880,0.0011397,"Santa Barbara, CA",0.01534049,0.00032888,"La Jolla, CA",0.0240230,0.0011456,0.660424418,0.020775801,,,,,,,,,,,Partial Least Squares,"Santa Barbara, CA","Amherst, MA",0.72951097,0.05012212,"Davis, CA",1.64783617,0.00826532,"Huron, CA",0.1160691,0.0048870,"Santa Barbara, CA",0.1238520,0.0013259,"La Jolla, CA",0.1549643,0.0036830,0.554446508,0.013656683,,,,,,,,
,,Kernel Ridge,"Santa Barbara, CA","Amherst, MA",0.281117722,0.125605165,"Davis, CA",0.776771852,0.014961113,"Huron, CA",0.605990205,0.170293907,"Santa Barbara, CA",0.826094066,0.00157542,"La Jolla, CA",0.412536057,0.086268317,0.58050198,0.079740784,,,,,,,,,,,Kernel Ridge,"Santa Barbara, CA","Amherst, MA",8840684.562,13154374.116,"Davis, CA",3.3868769,0.1016485,"Huron, CA",0.1627432,0.0521562,"Santa Barbara, CA",0.00913318,0.00038255,"La Jolla, CA",0.0413892,0.0057472,1768137.632,2630874.855,,,,,,,,,,,Kernel Ridge,"Santa Barbara, CA","Amherst, MA",2301.9184,2304.9477,"Davis, CA",1.84020959,0.02753878,"Huron, CA",0.3997423,0.0665131,"Santa Barbara, CA",0.0955536,0.0020086,"La Jolla, CA",0.2031035,0.0143982,460.891411,461.011639,,,,,,,,
,,Random Forest,"Santa Barbara, CA","Amherst, MA",0.135416873,0.012162053,"Davis, CA",-2.518336922,0.100386451,"Huron, CA",0.856978683,0.012150928,"Santa Barbara, CA",0.842496758,0.004058575,"La Jolla, CA",0.495663542,0.027810076,-0.037556213,0.031313617,,,,,,,,,,,Random Forest,"Santa Barbara, CA","Amherst, MA",0.256925,0.001990,"Davis, CA",2.8817514,0.0276442,"Huron, CA",0.0065956,0.0002960,"Santa Barbara, CA",0.00871483,0.00033628,"La Jolla, CA",0.0198981,0.0005772,0.634776976,0.006168790,,,,,,,,,,,Random Forest,"Santa Barbara, CA","Amherst, MA",0.50687507,0.00196280,"Davis, CA",1.69755916,0.00815001,"Huron, CA",0.0812000,0.0018197,"Santa Barbara, CA",0.0933416,0.0018110,"La Jolla, CA",0.1410508,0.0020474,0.504005314,0.003158184,,,,,,,,
,,Decision Tree,"Santa Barbara, CA","Amherst, MA",0.131984212,0.019551881,"Davis, CA",-2.514744875,0.096896015,"Huron, CA",0.826206595,0.015418326,"Santa Barbara, CA",0.788986901,0.002804279,"La Jolla, CA",0.405460453,0.042209671,-0.072421343,0.035376034,,,,,,,,,,,Decision Tree,"Santa Barbara, CA","Amherst, MA",0.256496,0.000552,"Davis, CA",2.8799373,0.0315472,"Huron, CA",0.0083847,0.0000517,"Santa Barbara, CA",0.01172108,0.00023420,"La Jolla, CA",0.0233018,0.0008649,0.635968163,0.006650052,,,,,,,,,,,Decision Tree,"Santa Barbara, CA","Amherst, MA",0.50645402,0.00054529,"Davis, CA",1.69702083,0.00929640,"Huron, CA",0.0915680,0.0002820,"Santa Barbara, CA",0.1082603,0.0010795,"La Jolla, CA",0.1526318,0.0028233,0.511186998,0.002805287,,,,,,,,
,,SVR,"Santa Barbara, CA","Amherst, MA",0.265299283,0.112237357,"Davis, CA",0.765040556,0.005113156,"Huron, CA",-0.057942405,0.200869202,"Santa Barbara, CA",0.751692055,0.040001324,"La Jolla, CA",0.051387039,0.125271959,0.355095305,0.0966986,,,,,,,,,,,SVR,"Santa Barbara, CA","Amherst, MA",0.334761,0.001968,"Davis, CA",3.1556408,0.0247936,"Huron, CA",0.0365425,0.0012829,"Santa Barbara, CA",0.01249977,0.00032104,"La Jolla, CA",0.0328197,0.0014328,0.714452687,0.005959741,,,,,,,,,,,SVR,"Santa Barbara, CA","Amherst, MA",0.57858345,0.00170192,"Davis, CA",1.77640318,0.00698558,"Huron, CA",0.1911412,0.0033527,"Santa Barbara, CA",0.1117962,0.0014410,"La Jolla, CA",0.1811333,0.0039543,0.567811452,0.003487087,,,,,,,,
,,NuSVR,"Santa Barbara, CA","Amherst, MA",0.422641539,0.030823914,"Davis, CA",0.830255858,0.005036158,"Huron, CA",0.857495204,0.016316247,"Santa Barbara, CA",0.771219786,0.003460483,"La Jolla, CA",0.495585305,0.015672799,0.675439538,0.01426192,,,,,,,,,,,NuSVR,"Santa Barbara, CA","Amherst, MA",0.341930,0.002287,"Davis, CA",3.1485459,0.0283983,"Huron, CA",0.0385082,0.0020121,"Santa Barbara, CA",0.01166129,0.00045766,"La Jolla, CA",0.0296344,0.0016370,0.714055966,0.006958506,,,,,,,,,,,NuSVR,"Santa Barbara, CA","Amherst, MA",0.58474561,0.00195648,"Davis, CA",1.77440224,0.00799488,"Huron, CA",0.1961908,0.0051072,"Santa Barbara, CA",0.1079735,0.0021302,"La Jolla, CA",0.1721028,0.0047555,0.567082970,0.004388871,,,,,,,,
,,MLP NN,"Santa Barbara, CA","Amherst, MA",0.169686381,0.066565942,"Davis, CA",0.797723704,0.010691653,"Huron, CA",0.754567405,0.069073488,"Santa Barbara, CA",0.796264385,0.013228597,"La Jolla, CA",0.457659235,0.028168819,0.595180222,0.0375457,,,,,,,,,,,MLP NN,"Santa Barbara, CA","Amherst, MA",3.848068,0.521595,"Davis, CA",2.7052528,0.0466627,"Huron, CA",0.0134696,0.0029084,"Santa Barbara, CA",0.01037646,0.00008214,"La Jolla, CA",0.0354441,0.0066961,1.322522222,0.115588800,,,,,,,,,,,MLP NN,"Santa Barbara, CA","Amherst, MA",1.95857817,0.13438638,"Davis, CA",1.64472442,0.01419654,"Huron, CA",0.1155966,0.0126682,"Santa Barbara, CA",0.1018644,0.0004035,"La Jolla, CA",0.1876970,0.0179124,0.801692107,0.035913403,,,,,,,,
,,Nearest Neighbors,"Santa Barbara, CA","Amherst, MA",0.483518406,0.015492009,"Davis, CA",0.777409139,0.002960656,"Huron, CA",0.83708834,0.008850424,"Santa Barbara, CA",0.709965932,0.005783041,"La Jolla, CA",0.617011186,0.016858223,0.684998601,0.009988871,,,,,,,,,,,Nearest Neighbors,"Santa Barbara, CA","Amherst, MA",0.255878,0.003624,"Davis, CA",2.7809590,0.0205780,"Huron, CA",0.0087543,0.0002619,"Santa Barbara, CA",0.01506129,0.00055203,"La Jolla, CA",0.0191410,0.0005736,0.615958816,0.005118000,,,,,,,,,,,Nearest Neighbors,"Santa Barbara, CA","Amherst, MA",0.50583582,0.00358858,"Davis, CA",1.66761316,0.00617331,"Huron, CA",0.0935574,0.0013995,"Santa Barbara, CA",0.1227106,0.0022590,"La Jolla, CA",0.1383406,0.0020820,0.505611495,0.003100478,,,,,,,,
,,Ensemble (Bagging),"Santa Barbara, CA","Amherst, MA",0.506919968,0.043509413,"Davis, CA",0.769914262,0.016194383,"Huron, CA",0.851764857,0.011704622,"Santa Barbara, CA",0.860607904,0.003212346,"La Jolla, CA",0.439294378,0.016620014,0.685700274,0.018248155,,,,,,,,,,,Ensemble (Bagging),"Santa Barbara, CA","Amherst, MA",0.263621,0.002289,"Davis, CA",2.9200978,0.0289949,"Huron, CA",0.0068365,0.0002955,"Santa Barbara, CA",0.00729649,0.00041273,"La Jolla, CA",0.0250898,0.0026997,0.644588226,0.006938431,,,,,,,,,,,Ensemble (Bagging),"Santa Barbara, CA","Amherst, MA",0.51343667,0.00222993,"Davis, CA",1.70881527,0.00849597,"Huron, CA",0.0826703,0.0017827,"Santa Barbara, CA",0.0853967,0.0024203,"La Jolla, CA",0.1582411,0.0086260,0.509711997,0.004710967,,,,,,,,
,,Elastic Net,"Santa Barbara, CA","Amherst, MA",0.470273912,0.018229448,"Davis, CA",0.841642869,0.002880072,"Huron, CA",0.873709334,0.007889773,"Santa Barbara, CA",0.68103029,0.001440485,"La Jolla, CA",0.589296636,0.027479128,0.691190608,0.011583781,,,,,,,,,,,Elastic Net,"Santa Barbara, CA","Amherst, MA",0.899829,0.084015,"Davis, CA",2.6310171,0.0234021,"Huron, CA",0.0213511,0.0009514,"Santa Barbara, CA",0.01667639,0.00042768,"La Jolla, CA",0.0272688,0.0010447,0.719228550,0.021968116,,,,,,,,,,,Elastic Net,"Santa Barbara, CA","Amherst, MA",0.94792076,0.04374377,"Davis, CA",1.62203030,0.00722001,"Huron, CA",0.1460960,0.0032534,"Santa Barbara, CA",0.1291300,0.0016606,"La Jolla, CA",0.1651125,0.0031537,0.602057903,0.011806306,,,,,,,,
,,LSTM,"Santa Barbara, CA","Amherst, MA",-0.754199218,0.925624887,"Davis, CA",-0.528991793,0.063346584,"Huron, CA",0.39909689,0.118817075,"Santa Barbara, CA",0.708236097,0.013429498,"La Jolla, CA",0.702159933,0.041952352,0.105260382,0.082941261,,,,,,,,,,,LSTM,"Santa Barbara, CA","Amherst, MA",0.289492,0.145794,"Davis, CA",1.5211372,0.0351625,"Huron, CA",0.0232058,0.0071502,"Santa Barbara, CA",0.01322005,0.00023531,"La Jolla, CA",0.0111160,0.0019396,0.371634180,0.038056394,,,,,,,,,,,LSTM,"Santa Barbara, CA","Amherst, MA",#REF!,#REF!,"Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,
,,GRU,"Santa Barbara, CA","Amherst, MA",0.817326869,0.042157074,"Davis, CA",0.817180504,0.042662866,"Huron, CA",0.815155138,0.042575071,"Santa Barbara, CA",0.815155138,0.042575071,"La Jolla, CA",0.815155138,0.042575071,0.815994557,0.042508651,,,,,,,,,,,GRU,"Santa Barbara, CA","Amherst, MA",0.119141,0.008439,"Davis, CA",1.4418978,0.0378336,"Huron, CA",0.0074998,0.0010775,"Santa Barbara, CA",0.01382816,0.00025365,"La Jolla, CA",0.0082631,0.0011073,0.318125958,0.009742246,,,,,,,,,,,GRU,"Santa Barbara, CA","Amherst, MA",#REF!,#REF!,"Davis, CA",#REF!,#REF!,"Huron, CA",#REF!,#REF!,"Santa Barbara, CA",#REF!,#REF!,"La Jolla, CA",#REF!,#REF!,#REF!,#REF!,,,,,,,,
,,Linear,"La Jolla, CA","Amherst, MA",-1.939822069,0.072769187,"Davis, CA",-3.169632215,0.132436698,"Huron, CA",-0.097668947,0.093132401,"Santa Barbara, CA",0.298529869,0.011952596,"La Jolla, CA",0.813431951,0.00961696,-0.819032282,0.063981568,,,,,,,,,,,Linear,"La Jolla, CA","Amherst, MA",0.922039,0.089729,"Davis, CA",3.8341648,0.0761410,"Huron, CA",0.0523459,0.0075966,"Santa Barbara, CA",0.04241015,0.00252529,"La Jolla, CA",0.0082687,0.0001257,0.971845723,0.035223463,,,,,,,,,,,Linear,"La Jolla, CA","Amherst, MA",0.95948581,0.04625068,"Davis, CA",1.95803784,0.01946414,"Huron, CA",0.2283937,0.0165322,"Santa Barbara, CA",0.2058773,0.0060828,"La Jolla, CA",0.0909309,0.0006904,0.688545104,0.017804049,,,,,,,,
,,Ridge,"La Jolla, CA","Amherst, MA",-0.333657343,0.018300518,"Davis, CA",-2.819312633,0.109166363,"Huron, CA",0.625461801,0.026564156,"Santa Barbara, CA",0.437680261,0.004343333,"La Jolla, CA",0.813261847,0.009707632,-0.255313213,0.0336164,,,,,,,,,,,Ridge,"La Jolla, CA","Amherst, MA",0.930024,0.088887,"Davis, CA",3.8365709,0.0756475,"Huron, CA",0.0526727,0.0075430,"Santa Barbara, CA",0.04251776,0.00251873,"La Jolla, CA",0.0082675,0.0001237,0.974010563,0.034944071,,,,,,,,,,,Ridge,"La Jolla, CA","Amherst, MA",0.96365803,0.04561515,"Davis, CA",1.95865304,0.01933151,"Huron, CA",0.2291163,0.0163605,"Santa Barbara, CA",0.2061390,0.0060594,"La Jolla, CA",0.0909241,0.0006798,0.689698083,0.017609273,,,,,,,,
,,Linear SGD Regressor,"La Jolla, CA","Amherst, MA",0.613733672,0.005643903,"Davis, CA",0.868906406,0.006871186,"Huron, CA",0.784088077,0.033510091,"Santa Barbara, CA",0.475413409,0.017015797,"La Jolla, CA",0.790311144,0.010127724,0.706490542,0.01463374,,,,,,,,,,,Linear SGD Regressor,"La Jolla, CA","Amherst, MA",0.865385,0.046789,"Davis, CA",3.8412549,0.0507086,"Huron, CA",0.0512403,0.0030444,"Santa Barbara, CA",0.04510117,0.00148958,"La Jolla, CA",0.0091535,0.0002934,0.962426969,0.020465016,,,,,,,,,,,Linear SGD Regressor,"La Jolla, CA","Amherst, MA",0.93003218,0.02525055,"Davis, CA",1.95988341,0.01295559,"Huron, CA",0.2262967,0.0067253,"Santa Barbara, CA",0.2123511,0.0035048,"La Jolla, CA",0.0956659,0.0015283,0.684845857,0.009992909,,,,,,,,
,,Partial Least Squares,"La Jolla, CA","Amherst, MA",-2.010538589,0.065479388,"Davis, CA",-3.169998824,0.130599819,"Huron, CA",-0.094973595,0.089535938,"Santa Barbara, CA",0.293250741,0.012101602,"La Jolla, CA",0.813428555,0.009636826,-0.833766342,0.061470715,,,,,,,,,,,Partial Least Squares,"La Jolla, CA","Amherst, MA",0.944930,0.085902,"Davis, CA",3.8344666,0.0755661,"Huron, CA",0.0523254,0.0073628,"Santa Barbara, CA",0.04273377,0.00251505,"La Jolla, CA",0.0082634,0.0001157,0.976543914,0.034292357,,,,,,,,,,,Partial Least Squares,"La Jolla, CA","Amherst, MA",0.97141816,0.04376776,"Davis, CA",1.95811588,0.01931820,"Huron, CA",0.2283730,0.0160257,"Santa Barbara, CA",0.2066627,0.0060355,"La Jolla, CA",0.0909020,0.0006361,0.691094359,0.017156651,,,,,,,,
,,Kernel Ridge,"La Jolla, CA","Amherst, MA",0.551980805,0.002821027,"Davis, CA",0.879041923,0.002311686,"Huron, CA",0.783221491,0.008962408,"Santa Barbara, CA",0.45176032,0.013583768,"La Jolla, CA",0.870437073,0.007571391,0.707288322,0.007050056,,,,,,,,,,,Kernel Ridge,"La Jolla, CA","Amherst, MA",9868912.297,10794603.965,"Davis, CA",1.2725913,0.6264950,"Huron, CA",2.0842161,1.8832989,"Santa Barbara, CA",0.05846201,0.02580533,"La Jolla, CA",0.0055290,0.0001800,1973783.144,2158921.300,,,,,,,,,,,Kernel Ridge,"La Jolla, CA","Amherst, MA",2846.5811,1627.5233,"Davis, CA",1.10488858,0.27878086,"Huron, CA",1.3475650,0.6343713,"Santa Barbara, CA",0.2381711,0.0510373,"La Jolla, CA",0.0743508,0.0012051,569.8692231,325.6977433,,,,,,,,
,,Random Forest,"La Jolla, CA","Amherst, MA",0.089664246,0.0085078,"Davis, CA",-2.575064113,0.093700032,"Huron, CA",0.818079464,0.011605785,"Santa Barbara, CA",0.501175422,0.004526978,"La Jolla, CA",0.863120486,0.01118992,-0.060604899,0.025906103,,,,,,,,,,,Random Forest,"La Jolla, CA","Amherst, MA",0.304776,0.004322,"Davis, CA",3.3067333,0.0307645,"Huron, CA",0.0096700,0.0001813,"Santa Barbara, CA",0.03161057,0.00059186,"La Jolla, CA",0.0061404,0.0001364,0.731786062,0.007199136,,,,,,,,,,,Random Forest,"La Jolla, CA","Amherst, MA",0.55205606,0.00392103,"Davis, CA",1.81842938,0.00847046,"Huron, CA",0.0983330,0.0009246,"Santa Barbara, CA",0.1777884,0.0016679,"La Jolla, CA",0.0783574,0.0008678,0.544992856,0.003170356,,,,,,,,
,,Decision Tree,"La Jolla, CA","Amherst, MA",0.091181215,0.010276563,"Davis, CA",-2.543871214,0.097814379,"Huron, CA",0.808172902,0.014893997,"Santa Barbara, CA",0.486777606,0.003645513,"La Jolla, CA",0.831417427,0.013604571,-0.065264413,0.028047005,,,,,,,,,,,Decision Tree,"La Jolla, CA","Amherst, MA",0.303169,0.004042,"Davis, CA",3.2809049,0.0231396,"Huron, CA",0.0101927,0.0005100,"Santa Barbara, CA",0.03250177,0.00088766,"La Jolla, CA",0.0074725,0.0001589,0.726848206,0.005747618,,,,,,,,,,,Decision Tree,"La Jolla, CA","Amherst, MA",0.55059981,0.00367749,"Davis, CA",1.81131930,0.00639358,"Huron, CA",0.1009376,0.0025440,"Santa Barbara, CA",0.1802712,0.0024690,"La Jolla, CA",0.0864405,0.0009163,0.545913691,0.003200079,,,,,,,,
,,SVR,"La Jolla, CA","Amherst, MA",0.427466666,0.008924039,"Davis, CA",0.849041968,0.010824308,"Huron, CA",0.781060973,0.009072805,"Santa Barbara, CA",0.448228009,0.028052162,"La Jolla, CA",0.841831814,0.011353686,0.669525886,0.0136454,,,,,,,,,,,SVR,"La Jolla, CA","Amherst, MA",0.454557,0.004184,"Davis, CA",4.1016652,0.0489185,"Huron, CA",0.0877979,0.0048860,"Santa Barbara, CA",0.06992746,0.00266212,"La Jolla, CA",0.0080859,0.0001005,0.944406727,0.012150141,,,,,,,,,,,SVR,"La Jolla, CA","Amherst, MA",0.67420387,0.00310201,"Davis, CA",2.02523287,0.01206208,"Huron, CA",0.2962308,0.0082323,"Santa Barbara, CA",0.2644063,0.0050132,"La Jolla, CA",0.0899202,0.0005589,0.669998817,0.005793710,,,,,,,,
,,NuSVR,"La Jolla, CA","Amherst, MA",0.530808463,0.011691859,"Davis, CA",0.878723314,0.004421119,"Huron, CA",0.799168914,0.019237087,"Santa Barbara, CA",0.449337675,0.003005252,"La Jolla, CA",0.839769539,0.008265431,0.699561581,0.00932415,,,,,,,,,,,NuSVR,"La Jolla, CA","Amherst, MA",0.458071,0.002791,"Davis, CA",4.1156820,0.0426826,"Huron, CA",0.0893663,0.0033971,"Santa Barbara, CA",0.06938037,0.00252377,"La Jolla, CA",0.0068131,0.0002035,0.947862628,0.010319666,,,,,,,,,,,NuSVR,"La Jolla, CA","Amherst, MA",0.67680757,0.00206126,"Davis, CA",2.02869618,0.01052400,"Huron, CA",0.2989062,0.0056578,"Santa Barbara, CA",0.2633727,0.0047727,"La Jolla, CA",0.0825356,0.0012300,0.670063654,0.004849155,,,,,,,,
,,MLP NN,"La Jolla, CA","Amherst, MA",0.404125634,0.085728761,"Davis, CA",0.874334069,0.00496512,"Huron, CA",0.770201631,0.014709697,"Santa Barbara, CA",0.464692162,0.00302843,"La Jolla, CA",0.834976757,0.010652035,0.66966605,0.023816809,,,,,,,,,,,MLP NN,"La Jolla, CA","Amherst, MA",4.312408,0.484597,"Davis, CA",2.9984029,0.1652665,"Huron, CA",0.0345602,0.0114046,"Santa Barbara, CA",0.03618823,0.00209106,"La Jolla, CA",0.0067950,0.0002995,1.477670933,0.132731730,,,,,,,,,,,MLP NN,"La Jolla, CA","Amherst, MA",2.07447245,0.11601133,"Davis, CA",1.73115568,0.04748058,"Huron, CA",0.1840497,0.0320757,"Santa Barbara, CA",0.1901784,0.0055342,"La Jolla, CA",0.0824180,0.0018270,0.852454838,0.040585752,,,,,,,,
,,Nearest Neighbors,"La Jolla, CA","Amherst, MA",0.469861087,0.01221652,"Davis, CA",0.807589109,0.006632215,"Huron, CA",0.762415386,0.024884341,"Santa Barbara, CA",0.483887898,0.010670515,"La Jolla, CA",0.779712977,0.008047041,0.660693292,0.012490126,,,,,,,,,,,Nearest Neighbors,"La Jolla, CA","Amherst, MA",0.307484,0.002321,"Davis, CA",3.1636751,0.0337330,"Huron, CA",0.0260005,0.0005502,"Santa Barbara, CA",0.03577291,0.00140652,"La Jolla, CA",0.0104249,0.0001784,0.708671375,0.007637883,,,,,,,,,,,Nearest Neighbors,"La Jolla, CA","Amherst, MA",0.55450935,0.00209170,"Davis, CA",1.77865537,0.00949709,"Huron, CA",0.1612407,0.0017094,"Santa Barbara, CA",0.1891126,0.0037384,"La Jolla, CA",0.1020997,0.0008720,0.557123560,0.003581740,,,,,,,,
,,Ensemble (Bagging),"La Jolla, CA","Amherst, MA",0.615183497,0.00573855,"Davis, CA",0.825602754,0.011576638,"Huron, CA",0.806360963,0.015866231,"Santa Barbara, CA",0.497994472,0.011970429,"La Jolla, CA",0.871669451,0.013511487,0.723362227,0.011732667,,,,,,,,,,,Ensemble (Bagging),"La Jolla, CA","Amherst, MA",0.316144,0.004958,"Davis, CA",3.3635305,0.0284173,"Huron, CA",0.0116431,0.0007359,"Santa Barbara, CA",0.03202598,0.00100135,"La Jolla, CA",0.0056658,0.0001270,0.745801913,0.007047941,,,,,,,,,,,Ensemble (Bagging),"La Jolla, CA","Amherst, MA",0.56225545,0.00441770,"Davis, CA",1.83398212,0.00775690,"Huron, CA",0.1078671,0.0034125,"Santa Barbara, CA",0.1789433,0.0028085,"La Jolla, CA",0.0752683,0.0008413,0.551663264,0.003847398,,,,,,,,
,,Elastic Net,"La Jolla, CA","Amherst, MA",0.60250636,0.011201095,"Davis, CA",0.864631157,0.004687617,"Huron, CA",0.791156499,0.022727056,"Santa Barbara, CA",0.4936023,0.011354892,"La Jolla, CA",0.787000523,0.010069789,0.707779368,0.01200809,,,,,,,,,,,Elastic Net,"La Jolla, CA","Amherst, MA",0.630295,0.027021,"Davis, CA",3.6471146,0.0411657,"Huron, CA",0.0281792,0.0016058,"Santa Barbara, CA",0.03688634,0.00116221,"La Jolla, CA",0.0089915,0.0000690,0.870293290,0.014204783,,,,,,,,,,,Elastic Net,"La Jolla, CA","Amherst, MA",0.79378951,0.01701600,"Davis, CA",1.90972170,0.01078769,"Huron, CA",0.1678218,0.0047521,"Santa Barbara, CA",0.1920423,0.0030226,"La Jolla, CA",0.0948233,0.0003639,0.631639712,0.007188458,,,,,,,,
